{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}linienzahl,{https://registry.gdi-de.org/id/de.hh.up}art,{https://registry.gdi-de.org/id/de.hh.up}abfahrten,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Moorfleeter Deich 344,de:02000:20058::200581,530,1,Stadtbus,32,POINT (572396.839708 5927983.004544),EPSG:25832
Billbrookdeich 210,de:02000:21001::210001,"430,432",2,Stadtbus,114,POINT (573176.694856 5932352.103156),EPSG:25832
Billstieg,de:02000:21002::210019,"430,432",2,Stadtbus,58,POINT (573466.437748 5932258.661139),EPSG:25832
Schule Billbrookdeich,de:02000:21003::210003,"430,432",2,Stadtbus,56,POINT (573639.469990 5932106.012384),EPSG:25832
Billwerder Billdeich (West),de:02000:21005::210022,330,1,Stadtbus,37,POINT (573858.493006 5930986.043032),EPSG:25832
Maler- und Lackierer-Museum,de:02000:21006::210023,330,1,Stadtbus,37,POINT (574244.891584 5930822.374949),EPSG:25832
Glockenhausbrücke,de:02000:21007::210024,330,1,Stadtbus,37,POINT (574492.120220 5930451.277596),EPSG:25832
Billwerder Kirche,de:02000:21008::210025,330,1,Stadtbus,37,POINT (574791.329283 5930067.950806),EPSG:25832
Billwerder Billdeich 174,de:02000:21009::210026,330,1,Stadtbus,37,POINT (574906.371608 5929536.395157),EPSG:25832
Billwerder (Feuerwehr),de:02000:21010::210027,330,1,Stadtbus,37,POINT (575322.254565 5929002.977095),EPSG:25832
Mittlerer Landweg (Nord),de:02000:21011::210029,"221,330",2,Stadtbus,73,POINT (575612.059552 5928794.549717),EPSG:25832
Schule Mittlerer Landweg,de:02000:21012::210030,"221,330,530",3,Stadtbus,26,POINT (575235.617234 5928363.335880),EPSG:25832
Rungedamm (Nord),de:02000:21013::210034,"230,430",2,Stadtbus,172,POINT (573406.581546 5928485.084177),EPSG:25832
S Mittlerer Landweg,de:02000:21014::210031,"221,230,321,330,430,530",6,Stadtbus,166,POINT (575087.714888 5928192.962377),EPSG:25832
Rungedamm (Ost),de:02000:21015:1:210033,"230,321,430,530",4,Stadtbus,228,POINT (574754.040104 5927769.289580),EPSG:25832
Am Gleisdreieck,de:02000:21016::210188,"230,321,430,530",4,Stadtbus,228,POINT (574890.267984 5927966.172425),EPSG:25832
Mittlerer Landweg (Süd),de:02000:21017::210085,321,1,Stadtbus,33,POINT (574248.208769 5927235.736018),EPSG:25832
Moorfleeter Deich (Ost),de:02000:21018::210086,"321,530",2,Stadtbus,65,POINT (574038.627905 5926843.376793),EPSG:25832
Pumpwerk Allermöhe,de:02000:21019::210087,321,1,Stadtbus,34,POINT (574170.389708 5926474.279620),EPSG:25832
Allermöher Deich 75,de:02000:21020::210088,321,1,Stadtbus,34,POINT (574523.984811 5926583.518245),EPSG:25832
Allermöher Kirche,de:02000:21021::210089,321,1,Stadtbus,34,POINT (574910.137101 5926502.140392),EPSG:25832
Allermöher Deich 187,de:02000:21022::210090,321,1,Stadtbus,34,POINT (575752.365283 5925761.879647),EPSG:25832
See Hinterm Horn,de:02000:21023::210091,321,1,Stadtbus,34,POINT (576885.705269 5925713.219306),EPSG:25832
Hans-Duncker-Straße (Nord),de:02000:21024::210114,"230,530",2,Stadtbus,185,POINT (574212.625446 5927656.155734),EPSG:25832
Fockenweide,de:02000:21025::210062,"221,234,N610",3,"Nachtbus, Stadtbus",262,POINT (578200.796420 5927480.766313),EPSG:25832
Friedrich-Frank-Bogen (Mitte),de:02000:21026::210061,"221,234,N610",3,"Nachtbus, Stadtbus",262,POINT (578145.428890 5927613.814551),EPSG:25832
Friedrich-Frank-Bogen (Nord),de:02000:21027::210060,"221,234,N610",3,"Nachtbus, Stadtbus",261,POINT (578260.098679 5927886.354154),EPSG:25832
Billwerder Billdeich (Ost),de:02000:21028::210059,"134,221,234,534,N610",5,"Nachtbus, Stadtbus",372,POINT (578274.993651 5928078.427169),EPSG:25832
Bojeweg,de:02000:21030::210053,221,1,Stadtbus,36,POINT (577908.345075 5928631.402027),EPSG:25832
Bojendamm,de:02000:21031::210052,221,1,Stadtbus,36,POINT (577649.659654 5928829.665028),EPSG:25832
Boberger Furtweg,de:02000:21032::210051,221,1,Stadtbus,36,POINT (577200.228687 5929235.133786),EPSG:25832
Billwerder Billdeich 356,de:02000:21034::210049,221,1,Stadtbus,36,POINT (576536.230723 5928792.119164),EPSG:25832
Billwerder Billdeich 318,de:02000:21035::210048,221,1,Stadtbus,36,POINT (576136.129627 5928642.143395),EPSG:25832
Billbrookdeich (Ost),de:02000:21036::210361,330,1,Stadtbus,37,POINT (573702.021990 5931857.086110),EPSG:25832
Rotenbrückenweg,de:02000:21037::210371,330,1,Stadtbus,37,POINT (573971.622397 5931912.500838),EPSG:25832
Allermöher Deich 355,de:02000:21038::210381,321,1,Stadtbus,17,POINT (577162.001813 5925462.960703),EPSG:25832
Allermöher Deich 365,de:02000:21039::210391,321,1,Stadtbus,17,POINT (577314.940660 5925462.959282),EPSG:25832
S Nettelnburg,de:02000:21040::210063,"221,234,235,534,N610",5,"Nachtbus, Stadtbus",274,POINT (578499.249558 5927246.721691),EPSG:25832
Hans-Duncker-Straße (Mitte),de:02000:21042::210115,"230,530",2,Stadtbus,189,POINT (574009.607508 5927414.916407),EPSG:25832
Wilhelm-Iwan-Ring,de:02000:21043::210116,230,1,Stadtbus,157,POINT (573597.942980 5927473.879991),EPSG:25832
Rungedamm (Mitte),de:02000:21044::210118,"230,430",2,Stadtbus,167,POINT (573649.962872 5928342.224275),EPSG:25832
Werner-Witt-Straße (Süd),de:02000:21045::210128,230,1,Stadtbus,157,POINT (573412.481566 5927765.228800),EPSG:25832
Werner-Witt-Straße (Nord),de:02000:21046::210129,"230,430",2,Stadtbus,167,POINT (573772.835758 5928075.934594),EPSG:25832
Billstieg (Kehre),de:02000:21049::210017,"430,432",2,Stadtbus,58,POINT (573539.432444 5932219.469601),EPSG:25832
Hermann-Wüsthof-Ring (Ost),de:02000:21050::210004,230,1,Stadtbus,157,POINT (573614.959156 5927701.122103),EPSG:25832
Von-Scheliha-Straße,de:02000:21053::210136,"329,M12,N629,X30",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",275,POINT (577167.559487 5926946.803099),EPSG:25832
Curt-Bär-Weg,de:02000:21055::210138,"329,M12,N629,X30",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",230,POINT (576872.103100 5926741.984533),EPSG:25832
Herbert-Pardo-Weg,de:02000:21056::210139,"329,M12,N629",3,"Metrobus, Nachtbus, Stadtbus",186,POINT (576466.794191 5926818.584413),EPSG:25832
Adolf-Köster-Damm,de:02000:21057::210146,"329,M12,N629",3,"Metrobus, Nachtbus, Stadtbus",186,POINT (576105.594862 5926883.316208),EPSG:25832
Otto-Grot-Straße,de:02000:21059::210147,"329,M12,N629",3,"Metrobus, Nachtbus, Stadtbus",185,POINT (576138.912295 5927246.540428),EPSG:25832
Karl-Rüther-Stieg,de:02000:21060::210148,"329,M12,N629",3,"Metrobus, Nachtbus, Stadtbus",185,POINT (576566.822670 5927363.217260),EPSG:25832
Sophie-Schoop-Weg,de:02000:21061::210166,"335,N629",2,"Nachtbus, Stadtbus",101,POINT (577289.082237 5927328.893448),EPSG:25832
Auf der Bojewiese,de:02000:21063::210152,221,1,Stadtbus,35,POINT (578074.431699 5928287.043215),EPSG:25832
Berufsschulzentrum Bergedorf,de:02000:21064::210522,"134,534",2,Stadtbus,111,POINT (578460.813594 5927618.902547),EPSG:25832
S Allermöhe,de:02000:21065::210156,"329,335,M12,N629",4,"Metrobus, Nachtbus, Stadtbus",140,POINT (576863.094233 5927385.827275),EPSG:25832
Marie-Henning-Weg,de:02000:21066::210168,"329,M12,N629,X30",4,"Expressbus, Metrobus, Nachtbus, Stadtbus",229,POINT (576639.869082 5926786.890900),EPSG:25832
Fritz-Lindemann-Weg,de:02000:22050::220182,"234,534",2,Stadtbus,206,POINT (578612.905864 5929630.076671),EPSG:25832
Unterer Landweg (Nord),de:02000:21067::210047,"330,430,432",3,Stadtbus,90,POINT (573618.746060 5931385.628177),EPSG:25832
Bredowstraße (Ost),de:02000:21068::210170,230,1,Stadtbus,137,POINT (572617.142394 5930650.696112),EPSG:25832
S Billwerder-Moorfleet,de:02000:21069::210171,"230,430,432",3,Stadtbus,265,POINT (572651.730332 5930284.639333),EPSG:25832
IKEA Moorfleet,de:02000:21070::210172,432,1,Stadtbus,48,POINT (572723.539768 5929690.130755),EPSG:25832
Billwerder Ring (Ost),de:02000:21071::210176,"230,430,530",3,Stadtbus,195,POINT (574411.224935 5927851.211631),EPSG:25832
Hermann-Wüsthof-Ring (West),de:02000:21072::210177,"230,430",2,Stadtbus,176,POINT (573110.809765 5928201.204797),EPSG:25832
Rungedamm (West),de:02000:21073::210178,"230,430",2,Stadtbus,176,POINT (572738.417633 5928185.163932),EPSG:25832
Gewerbegebiet Moorfleet,de:02000:21075::210184,"230,430",2,Stadtbus,176,POINT (572355.025121 5928747.646438),EPSG:25832
Porgesring,de:02000:21076::210761,230,1,Stadtbus,16,POINT (572783.390437 5930869.512628),EPSG:25832
Pinkertweg (Ost),de:02000:21077::210771,"230,430,432",3,Stadtbus,122,POINT (573180.900077 5930868.811161),EPSG:25832
Felix-Jud-Ring (Mitte),de:02000:21081::210811,X30,1,Expressbus,86,POINT (576573.898597 5926434.198444),EPSG:25832
Michael-Pritzl-Weg,de:02000:21082::210821,X30,1,Expressbus,43,POINT (576792.274377 5926393.229062),EPSG:25832
Moorfleeter Deich 380,de:02000:21083::210831,530,1,Stadtbus,32,POINT (572477.578136 5927553.107828),EPSG:25832
Moorfleeter Deich 427,de:02000:21084::210841,530,1,Stadtbus,32,POINT (572650.506629 5927075.008468),EPSG:25832
U Steinfurther Allee,de:02000:22000::220025,"133,233,333,432,733,N619",6,"Nachtbus, Stadtbus",231,POINT (575504.933835 5933082.010199),EPSG:25832
Reclamstraße,de:02000:22001::220016,"133,330,M12,M29,N609,N619",6,"Metrobus, Nachtbus, Stadtbus",450,POINT (573570.149728 5932762.664939),EPSG:25832
Öjendorfer Steinkamp,de:02000:22002::220129,"133,N619",2,"Nachtbus, Stadtbus",77,POINT (575096.885101 5932914.432005),EPSG:25832
Oberschleems,de:02000:22003::220011,"133,N619",2,"Nachtbus, Stadtbus",77,POINT (574189.108281 5932726.491308),EPSG:25832
U Merkenstraße,de:02000:22004:1:220020,"133,432,N619",3,"Nachtbus, Stadtbus",180,POINT (574706.956916 5932800.309471),EPSG:25832
Rahewinkel,de:02000:22005::220042,233,1,Stadtbus,34,POINT (576564.203411 5931046.339754),EPSG:25832
Schlangenkoppel,de:02000:22006::220008,"133,233,333,733,N619",5,"Nachtbus, Stadtbus",291,POINT (575573.656000 5933233.608221),EPSG:25832
"Oststeinbek, Willinghusener Weg",de:02000:22007::220007,"133,233,333,733,N619",5,"Nachtbus, Stadtbus",283,POINT (576355.045754 5933277.341217),EPSG:25832
Haseneck,de:02000:22010::220066,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (575350.997294 5931824.826200),EPSG:25832
An der Schleemer Mühle,de:02000:22013::220136,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (573918.610294 5932652.992075),EPSG:25832
Mehrenskamp,de:02000:22014::220134,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (574355.737508 5932289.583946),EPSG:25832
Steinbeker Marktstraße,de:02000:22015::220133,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (574747.267377 5932091.953159),EPSG:25832
Kirchsteinbek,de:02000:22016::220051,"M12,M29,N609,N610",4,"Metrobus, Nachtbus",475,POINT (574844.636964 5931808.818798),EPSG:25832
Schule Mümmelmannsberg,de:02000:22017::220176,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (575514.049889 5931822.003755),EPSG:25832
Max-Klinger-Straße,de:02000:22018::220128,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (575847.574128 5931819.258138),EPSG:25832
Feiningerstraße,de:02000:22019::220127,"M12,N609",2,"Metrobus, Nachtbus",250,POINT (576149.247328 5931818.549659),EPSG:25832
U Mümmelmannsberg,de:02000:22020::220062,"134,233,332,534,M12,M29,N609,N610",8,"Metrobus, Nachtbus, Stadtbus",615,POINT (576223.826104 5931509.670358),EPSG:25832
Steinbeker Grenzdamm,de:02000:22021::220026,"134,233,332,534,M12,M29,N609,N610",8,"Metrobus, Nachtbus, Stadtbus",699,POINT (576235.509745 5931197.919424),EPSG:25832
Boberg,de:02000:22023::220087,"134,332,534,M12,M29,N609,N610,X32,X80",9,"Expressbus, Metrobus, Nachtbus, Stadtbus",825,POINT (577356.443009 5930151.943299),EPSG:25832
Boberger Drift,de:02000:22024::220077,"332,534,M12,N609",4,"Metrobus, Nachtbus, Stadtbus",329,POINT (577698.569557 5930028.538038),EPSG:25832
Rudorffweg,de:02000:22025::220078,"332,534,M12,N609",4,"Metrobus, Nachtbus, Stadtbus",329,POINT (578147.956951 5929923.612321),EPSG:25832
Mendelstraße,de:02000:22026::220079,"234,332,534,M12,N609",5,"Metrobus, Nachtbus, Stadtbus",533,POINT (578709.977618 5929823.539018),EPSG:25832
Haempten,de:02000:22027::220082,"234,332,M12,N609",4,"Metrobus, Nachtbus, Stadtbus",532,POINT (579078.642273 5929862.624053),EPSG:25832
Am Langberg,de:02000:22028::220073,"534,M12,N609",3,"Metrobus, Nachtbus, Stadtbus",128,POINT (576773.977752 5930297.530936),EPSG:25832
Münterweg,de:02000:22029::220055,"M29,N610",2,"Metrobus, Nachtbus",225,POINT (575865.066085 5931555.819999),EPSG:25832
Billstedter Mühlenweg,de:02000:22030::220050,"330,M29,N610",3,"Metrobus, Nachtbus, Stadtbus",262,POINT (573924.561974 5932180.442056),EPSG:25832
Frobeniusweg,de:02000:22031::220049,"330,M29,N610",3,"Metrobus, Nachtbus, Stadtbus",262,POINT (573474.746665 5932586.242243),EPSG:25832
BG Klinikum Boberg,de:02000:22032::220092,"134,534,M29,N610,X32,X80",6,"Expressbus, Metrobus, Nachtbus, Stadtbus",498,POINT (578257.195094 5929386.854897),EPSG:25832
Grandkoppel,de:02000:22034::220098,"134,234,534,M29,N610,X32,X80",7,"Anruf-Sammel-Taxi, Expressbus, Metrobus, Nachtbus, Stadtbus",714,POINT (578962.285621 5929006.083579),EPSG:25832
Grandkoppelstieg,de:02000:22035::220113,"234,534",2,Stadtbus,210,POINT (579045.177811 5929221.507684),EPSG:25832
Schulenburgring,de:02000:22036::220114,"234,534",2,Stadtbus,207,POINT (578754.211332 5929429.908626),EPSG:25832
Richard-Linde-Weg,de:02000:22039::220099,"134,234,534,N610",4,"Nachtbus, Stadtbus",337,POINT (578795.810999 5928725.117468),EPSG:25832
Havighorster Redder (West),de:02000:22044::220054,"M29,N610",2,"Metrobus, Nachtbus",225,POINT (575297.694831 5931544.513980),EPSG:25832
Moosberg (Pflegezentrum),de:02000:22045::210056,"134,234,534,N610",4,"Nachtbus, Stadtbus",337,POINT (578414.962909 5928327.096724),EPSG:25832
Lohkamp,de:02000:22046::220461,"M29,N610",2,"Metrobus, Nachtbus",225,POINT (574416.615993 5931960.061889),EPSG:25832
Schulredder,de:02000:22048::220074,"534,M12,N609",3,"Metrobus, Nachtbus, Stadtbus",128,POINT (577164.471468 5930115.443528),EPSG:25832
Strietkoppel,de:02000:22052::220150,332,1,Stadtbus,56,POINT (576482.150303 5931692.667130),EPSG:25832
Am Mühlenbach,de:02000:22053::220213,332,1,Stadtbus,56,POINT (576511.364866 5931965.336381),EPSG:25832
Sonnenland,de:02000:22058::220036,432,1,Stadtbus,103,POINT (575254.784649 5932614.282135),EPSG:25832
Oststeinbeker Weg (Mitte),de:02000:22062::220273,432,1,Stadtbus,103,POINT (575561.588629 5932784.275082),EPSG:25832
Oststeinbeker Weg (West),de:02000:22063::220274,432,1,Stadtbus,103,POINT (574970.269603 5932456.197789),EPSG:25832
Schleemer Weg (Nord),de:02000:22069::220293,432,1,Stadtbus,103,POINT (573864.942757 5933194.318027),EPSG:25832
Liebezeitstraße,de:02000:22070::220294,432,1,Stadtbus,103,POINT (574140.994027 5933257.620975),EPSG:25832
Kandinskyallee (Nord),de:02000:22074::220741,332,1,Stadtbus,28,POINT (576282.074814 5932175.150058),EPSG:25832
Fünfhausen (Durchdeich),de:02000:23001::200009,"122,124,127,222,224,422",6,Stadtbus,157,POINT (574891.528912 5922294.862592),EPSG:25832
Fünfhausen,de:02000:23002::230114,"122,127,222,322,422",5,Stadtbus,81,POINT (575145.384206 5922343.179076),EPSG:25832
Schule Fünfhausen,de:02000:23003::230115,"122,127,222,322,422",5,Stadtbus,81,POINT (575268.226620 5922745.452943),EPSG:25832
Durchdeich (Polizei),de:02000:23004::230116,"122,127,222,322,422",5,Stadtbus,80,POINT (575536.531932 5923287.898942),EPSG:25832
Heinrich-Osterath-Straße 241,de:02000:23005::230118,"122,222,322,422",4,Stadtbus,50,POINT (575796.622722 5923637.531282),EPSG:25832
Wulffsbrücke,de:02000:23006::230119,"122,222,322,422",4,Stadtbus,58,POINT (575454.290316 5923968.051317),EPSG:25832
Reitbrooker Hinterdeich,de:02000:23007::230120,"122,222,322",3,Stadtbus,54,POINT (575646.782421 5924182.701598),EPSG:25832
Ochsenwerder Norderdeich 320,de:02000:23008::230188,422,1,Stadtbus,5,POINT (575031.433182 5924206.004140),EPSG:25832
Alte Schule Reitbrook,de:02000:23009::230121,"122,222,322",3,Stadtbus,46,POINT (576241.465760 5924944.446366),EPSG:25832
Vorderdeich 119,de:02000:23010::230123,"122,222",2,Stadtbus,38,POINT (576490.237276 5925080.875439),EPSG:25832
Vorderdeich 75,de:02000:23011::230124,"122,222",2,Stadtbus,38,POINT (576987.166116 5925046.710814),EPSG:25832
Reitbrooker Mühle,de:02000:23012::230125,"122,222",2,Stadtbus,38,POINT (577757.168563 5924926.457104),EPSG:25832
Reitbrooker Mühlenbrücke,de:02000:23013::230130,"122,222",2,Stadtbus,38,POINT (578054.109835 5925002.837426),EPSG:25832
Nettelnburger Landweg (Süd),de:02000:23014::230132,"122,222,321",3,Stadtbus,72,POINT (577962.784370 5925329.320616),EPSG:25832
BAB-Auffahrt Nettelnburg,de:02000:23015::230133,"122,222,321",3,Stadtbus,72,POINT (578145.812513 5925824.804720),EPSG:25832
Allermöher Werftstegel,de:02000:23016::210092,321,1,Stadtbus,34,POINT (577821.844249 5925379.657266),EPSG:25832
Wehrdeich,de:02000:23017::230181,235,1,Stadtbus,113,POINT (578927.500690 5927035.933953),EPSG:25832
Oberer Landweg (Eisenbahnbrücke),de:02000:23018::230135,"122,134,222,234,235,321,M12,N629,X30",9,"Expressbus, Metrobus, Nachtbus, Stadtbus",670,POINT (578664.459964 5927164.333029),EPSG:25832
Kienenhagen,de:02000:23019:1:230180,235,1,Stadtbus,113,POINT (578872.679069 5926781.312772),EPSG:25832
Heulandhagen,de:02000:23020:1:230179,235,1,Stadtbus,113,POINT (578790.914536 5926390.488488),EPSG:25832
Katendeich,de:02000:23023::230177,"235,329,335,N629",4,"Nachtbus, Stadtbus",226,POINT (579093.166043 5925979.364552),EPSG:25832
Nettelnburger Straße,de:02000:23024:1:230050,"227,235,329,335,N629",5,"Nachtbus, Stadtbus",246,POINT (579372.941838 5925921.736029),EPSG:25832
Krapphofschleuse,de:02000:23025,227,1,Stadtbus,43,POINT (578960.717836 5925008.436217),EPSG:25832
Schleusendamm,de:02000:23026,"227,323,427",3,Stadtbus,50,POINT (578980.792965 5924677.799777),EPSG:25832
Curslacker Brückendamm,de:02000:23027:1:230006,"124,223,224,227,323,427",6,Stadtbus,178,POINT (579623.245615 5924440.633446),EPSG:25832
Kirchwerder Landweg 70,de:02000:23028::230010,"124,223,224,323",4,Stadtbus,127,POINT (579122.008153 5923827.322682),EPSG:25832
Kirchwerder Landweg 182,de:02000:23029::230011,"124,223,224,323",4,Stadtbus,127,POINT (578387.479070 5922899.950766),EPSG:25832
Neuengammer Hinterdeich,de:02000:23030::230012,"124,223,224,323",4,Stadtbus,127,POINT (578153.771553 5922605.506181),EPSG:25832
Heinrich-Osterath-Straße (Ost),de:02000:23031::230013,"124,127,223,224,322,323",6,Stadtbus,165,POINT (577949.371121 5922310.601292),EPSG:25832
Am Pavillon,de:02000:43068::430064,345,1,Stadtbus,58,POINT (564362.885661 5920974.229495),EPSG:25832
Kirchwerder Hausdeich (West),de:02000:23032::230066,"124,127,224,322,323",5,Stadtbus,130,POINT (578648.701931 5921962.640038),EPSG:25832
Spritzenhaus,de:02000:23033::230065,"124,127,224,322,323",5,Stadtbus,130,POINT (578887.891360 5921572.625829),EPSG:25832
Hilda-Monte-Weg,de:02000:23034::230223,"134,234,329,335,N629",5,"Nachtbus, Stadtbus",297,POINT (577662.974577 5926564.340135),EPSG:25832
Marschbahndamm,de:02000:23035::230016,"223,323",2,Stadtbus,43,POINT (576703.611468 5920574.800311),EPSG:25832
Howe,de:02000:23036:1:230017,"124,223,224,322,323",5,Stadtbus,128,POINT (576314.635459 5919616.786282),EPSG:25832
Heinrich-Osterath-Straße (Mitte),de:02000:23037::230071,"127,322",2,Stadtbus,38,POINT (576282.408318 5923518.324587),EPSG:25832
Seefelder Fischteiche,de:02000:23038::230070,"127,322",2,Stadtbus,38,POINT (576844.554033 5923070.571670),EPSG:25832
Alte Schule Seefeld,de:02000:23039::230069,"127,322",2,Stadtbus,38,POINT (577331.585094 5922295.080134),EPSG:25832
Fersenweg,de:02000:23040::230015,"223,323",2,Stadtbus,38,POINT (576950.569171 5921061.368161),EPSG:25832
Siedfeld,de:02000:23041::230087,"124,224,322",3,Stadtbus,89,POINT (575088.812859 5921142.594617),EPSG:25832
Kirchwerder Schulweg,de:02000:23042::230086,"124,224,322",3,Stadtbus,89,POINT (575370.663676 5920667.666872),EPSG:25832
Elisabeth-von-Thadden-Kehre,de:02000:23044::230224,"134,234,329,N629",4,"Nachtbus, Stadtbus",248,POINT (577474.805981 5926324.632532),EPSG:25832
Lilo-Gloeden-Kehre,de:02000:23045::230225,"134,234,329,N629",4,"Nachtbus, Stadtbus",248,POINT (577680.261499 5926173.156407),EPSG:25832
Jeanette-Wolff-Ring,de:02000:23046::230226,"134,234,329,N629",4,"Nachtbus, Stadtbus",248,POINT (577865.187537 5926076.955551),EPSG:25832
Fiddigshagen,de:02000:23047::230051,"227,235,329,335,N629",5,"Nachtbus, Stadtbus",272,POINT (579496.203999 5926289.900503),EPSG:25832
Wiesnerring,de:02000:23048::230052,"227,235,329,335,N629",5,"Nachtbus, Stadtbus",269,POINT (579635.306812 5926622.727489),EPSG:25832
Kurt-A.-Körber-Chaussee (Ost),de:02000:23049::230141,"M12,N629,X30",3,"Expressbus, Metrobus, Nachtbus",258,POINT (579509.508124 5927330.547283),EPSG:25832
Stadtteilschule Bergedorf,de:02000:23052::230142,"122,221,222,321,N610",5,"Nachtbus, Stadtbus",126,POINT (578980.323080 5927737.719849),EPSG:25832
